stop_I,lat,lon,name,city_center
145,44.799494,-0.544134,Durcy,0
146,44.855861,-0.626,Domion,0
147,44.879992,-0.679585,Turenne,0
148,44.875157,-0.53582,Quai Numa Sensine,0
149,44.772267,-0.621619,Route de Pessac,0
150,44.855777,-0.626096,Domion,0
151,45.000691,-0.500011,Lacone,0
152,44.816201,-0.634101,Brémontier,0
153,44.889676,-0.74282,Gelès,0
154,44.790797,-0.65648,Clavé,0
155,44.82659,-0.591309,Lespiault,1
156,44.817838,-0.632573,Montaigne,0
157,44.82425,-0.610636,Jacquet,0
158,44.836492,-0.511764,Martouret,0
159,44.880889,-0.531846,Ateliers Municipaux,0
160,44.823164,-0.610782,Docteur Rocaz,0
161,44.775439,-0.575033,Brignon,0
162,44.861405,-0.490831,Mirail,0
163,44.843202,-0.51302,Cornier,0
164,44.868332,-0.580597,Rigal,0
165,44.912599,-0.677755,La Landotte,0
166,44.931114,-0.546049,Petit Peyronnet,0
167,44.831824,-0.519996,Béraldi,0
168,44.83912,-0.587626,Manège,1
169,44.8166,-0.61859,Fauré,0
170,44.791584,-0.709287,Tartifume,0
171,44.85982,-0.608527,Pérès,0
172,44.758827,-0.58292,Les Iris,0
173,44.856289,-0.628904,Docteur Bert,0
174,44.89562,-0.562178,Vergne,0
175,44.957873,-0.512835,Durandeau,0
176,44.821033,-0.693806,Cazanove,0
177,44.831708,-0.537251,Etangs,0
178,44.78529,-0.68261,Radio,0
179,44.792365,-0.59145,Le Dôme,0
180,44.814128,-0.700317,Pagneau,0
181,44.863246,-0.561061,Lewis-Brown,1
182,44.838547,-0.616926,Place Mondésir,0
183,44.83102,-0.605068,Hôpital Pellegrin (Grand Maurian),1
184,44.850897,-0.52275,Rue de la Paix,0
185,44.867301,-0.575664,Place Ravezies,1
186,45.00991,-0.530814,Delacroix,0
187,44.812219,-0.61613,Mozart,0
188,44.8562,-0.571092,Berthelot,1
189,44.858188,-0.678536,La Morandière (av de Magudas),0
190,44.948593,-0.605601,Place de l'Eglise,0
191,44.829233,-0.58707,François de Sourdis,1
192,44.84055,-0.552426,Collège L. Lenoir,1
193,44.824872,-0.563566,Billaudel (rue Malbec),1
194,44.829726,-0.567598,Capucins,1
195,44.791487,-0.633325,Serpent,0
196,44.874703,-0.698506,Roux,0
197,44.824528,-0.59932,Privat,1
198,44.805197,-0.58037,Sévène,0
199,44.858476,-0.669013,Le Haillan Rostand (av de Magudas),0
200,44.790107,-0.649803,AFPA Pessac,0
201,44.894979,-0.638901,Les Jalles,0
202,44.865245,-0.665476,Mermoz,0
203,44.819451,-0.697463,Tournesol,0
