stop_I,lat,lon,name,city_center
285,49.6175,6.12492,"Limpertsberg, Parking Glacis",1
286,49.50815,6.10253,"Bettembourg, Krackelshaff-IFSB",0
287,49.62369,6.11948,"Limpertsberg, Square André",1
288,49.50758,6.10697,"Bettembourg, Krackelshaff-MOOG",0
289,49.50454,6.10929,"Bettembourg, Krackelshaff-P&T",0
290,49.52022,6.0914,"Bettembourg, Rousegärtchen",0
292,49.52859,6.10174,"Bettembourg, Fankenacker",0
300,49.61823,6.12403,"Limpertsberg, Allée Scheffer",1
301,49.622,6.12676,"Limpertsberg, Arts & Métiers",1
302,49.56268,6.37239,"Stadtbredimus, Wandmillen",0
303,49.62197,6.12062,"Limpertsberg, Alen Tramsschapp",1
304,49.61901,6.12214,"Limpertsberg, Alfred de Musset",1
305,49.56369,6.36329,"Stadtbredimus, Schoul",0
306,49.62229,6.11687,"Limpertsberg, Batty Weber",1
307,49.56436,6.36858,"Stadtbredimus, Vinsmoselle",0
308,49.56372,6.36439,"Stadtbredimus, Kreizgaass",0
311,49.56683,6.36256,"Stadtbredimus, Schleis",0
312,49.62544,6.1202,"Limpertsberg, Avenir",1
314,49.56239,6.35904,"Stadtbredimus, Dicksstrooss",0
316,49.71718,6.31028,"Eschweiler/Junglinster, Bei der Kiirch",0
317,49.62187,6.12949,"Limpertsberg, Alen Eecherbierg",1
325,49.60226,6.10566,"Merl, Conservatoire",0
326,49.62636,6.11465,"Luxembourg, Siggy vu Lëtzebuerg",1
327,49.61932,6.13022,"Limpertsberg, Crispinus",1
329,49.60985,6.09944,"Merl, Kiirfecht",0
330,49.61918,6.11702,"Limpertsberg, Ermesinde",1
331,49.61792,6.11926,"Limpertsberg, Henri VII",1
332,49.60522,6.11098,"Merl, Athénée",1
334,49.60216,6.09707,"Merl, Barrière",0
336,49.61563,6.12064,"Limpertsberg, Glacis/Nikloskierfecht",1
337,49.60166,6.09458,"Merl, Celtes",0
338,49.62052,6.12413,"Limpertsberg, Guillaume Schneider",1
339,49.60541,6.09796,"Merl, Laang Heck",0
340,49.62261,6.12293,"Limpertsberg, Bois",1
