stop_I,lat,lon,name,city_center
152,50.08977,14.350998,Větrník,0
153,50.088143,14.344634,Petřiny,0
154,50.086614,14.339737,Sídliště Petřiny,0
155,50.086974,14.339774,Sídliště Petřiny,0
156,50.0882,14.345178,Petřiny,0
157,50.089753,14.351194,Větrník,0
158,50.091738,14.3603,Vojenská nemocnice,0
159,50.092391,14.369828,Baterie,1
160,50.092837,14.379547,Ořechovka,1
161,50.092783,14.384203,Sibeliova,1
162,50.094184,14.390646,Vozovna Střešovice,1
163,50.094908,14.396276,Prašný most,1
164,50.097296,14.404872,Hradčanská,1
165,50.099607,14.420847,Sparta,1
166,50.099949,14.42409,Letenské náměstí,1
167,50.099479,14.429257,Kamenická,1
168,50.098895,14.432892,Strossmayerovo náměstí,1
169,50.098814,14.438765,Vltavská,1
170,50.098269,14.444278,Pražská tržnice,1
171,50.102633,14.450038,Dělnická,1
172,50.103245,14.453871,Maniny,1
173,50.103398,14.465742,Libeňský most,1
174,50.102475,14.473385,Palmovka,1
175,50.095008,14.474674,Krejcárek,1
176,50.090671,14.470091,Ohrada,1
177,50.091492,14.474534,Vozovna Žižkov,1
178,50.091337,14.475182,Vozovna Žižkov,1
179,50.093946,14.336718,Nad Džbánem,0
180,50.095977,14.348343,Nádraží Veleslavín,0
181,50.096839,14.352971,Červený Vrch,0
182,50.09798,14.359187,Sídliště Červený Vrch,0
183,50.098521,14.364549,Bořislavka,0
184,50.098958,14.369691,Na Pískách,0
185,50.099423,14.375145,Hadovka,1
186,50.100107,14.387045,Thákurova,1
187,50.100332,14.391483,Dejvická,1
188,50.099526,14.395489,Vítězné náměstí,1
189,50.100076,14.395533,Vítězné náměstí,1
190,50.100374,14.390613,Dejvická,1
191,50.10011,14.385787,Thákurova,1
192,50.099551,14.375712,Hadovka,1
193,50.099086,14.370344,Na Pískách,0
194,50.098567,14.363779,Bořislavka,0
195,50.098069,14.359286,Sídliště Červený Vrch,0
196,50.09682,14.352312,Červený Vrch,0
197,50.095721,14.346082,Nádraží Veleslavín,0
198,50.0941,14.3372,Nad Džbánem,0
199,50.093161,14.331469,Vozovna Vokovice,0
200,50.068031,14.346666,Hotel Golf,0
201,50.06855,14.354298,Poštovka,0
202,50.069563,14.362922,Kotlářka,0
203,50.070043,14.370629,Kavalírka,0
204,50.070625,14.380026,Klamovka,1
205,50.07154,14.387218,U Zvonu,1
206,50.072233,14.393289,Bertramka,1
207,50.071928,14.40363,Anděl,1
208,50.076249,14.4042,Arbesovo náměstí,1
209,50.078484,14.404174,Švandovo divadlo,1
210,50.080538,14.40465,Újezd,1
211,50.084185,14.404471,Hellichova,1
212,50.088271,14.404479,Malostranské náměstí,1
213,50.090946,14.409986,Malostranská,1
214,50.095306,14.40902,Chotkovy sady,1
215,50.072398,14.408092,Zborovská,1
216,50.07323,14.415246,Palackého náměstí,1
217,50.075302,14.419108,Karlovo náměstí,1
218,50.075601,14.423317,Štěpánská,1
219,50.075405,14.431688,I. P. Pavlova,1
220,50.074921,14.43689,Náměstí Míru,1
221,50.075292,14.443555,Šumavská,1
222,50.075356,14.450124,Vinohradská vodárna,1
223,50.075386,14.454093,Perunova,1
224,50.075504,14.458949,Orionka,1
225,50.07788,14.462434,Flora,1
226,50.078115,14.467347,Olšanské hřbitovy,1
227,50.078332,14.471672,Želivského,1
228,50.08223,14.471618,Mezi Hřbitovy,1
229,50.085629,14.470273,Nákladové nádraží Žižkov,1
230,50.089099,14.468634,Biskupcova,1
231,50.057071,14.437891,Vozovna Pankrác,1
232,50.056241,14.44122,Na Veselí,1
233,50.055423,14.435716,Pražského povstání,1
234,50.061699,14.43744,Palouček,1
235,50.062843,14.442412,Nuselská radnice,1
236,50.064513,14.440572,Náměstí Bratří Synků,1
237,50.064831,14.436283,Divadlo Na Fidlovačce,1
238,50.065102,14.429172,Svatoplukova,1
239,50.065057,14.425222,Ostrčilovo náměstí,1
240,50.067244,14.421647,Albertov,1
