stop_I,lat,lon,name,city_center
7455,41.776003,12.338073,DRAGONE/GASBARRA,0
7456,41.936792,12.622463,SALONE/COSSINIA,0
7457,41.849815,12.448102,LENIN,0
7458,41.84975,12.448134,LENIN,0
7459,41.849706,12.448158,LENIN,0
7460,41.829382,12.497256,GROTTE D'ARCACCIO/SCUOLE,0
7461,41.893534,12.481797,ARA COELI/P.ZA VENEZIA,1
7462,41.926281,12.405742,TORRESINA/PODERE FIUME,0
7463,41.92662,12.4055,TORRESINA/PODERE FIUME,0
7464,41.876261,12.571203,TOGLIATTI/TULIPANI,0
7465,41.876445,12.571648,TOGLIATTI/TULIPANI,0
7466,41.948569,12.562041,PIRANDELLO,0
7467,41.879139,12.572768,TOGLIATTI/GIUNCHI,0
7468,41.852433,12.417477,RINUCCINI,0
7469,41.887629,12.537752,S. LUCA EVANGELISTA,0
7470,41.88735,12.542254,MALATESTA (MC),0
7471,41.911649,12.687456,MASSA S. GIULIANO/SCERNI,0
7472,41.913324,12.686368,MASSA S. GIULIANO/ROCCAMORICE,0
7473,41.907462,12.69062,MASSA S. GIULIANO/PIANELLA,0
7474,41.789669,12.327738,DRAGONE/SESTO SAN GIOVANNI,0
7475,41.792583,12.329941,BUSCATE/ALZANO BUSCATE,0
7476,41.792154,12.32751,SARNICO/BAREGGIO,0
7477,41.789098,12.327992,DRAGONE/ROCCAFRANCA,0
7478,41.888732,12.573598,TOGLIATTI/ACACIE,0
7479,41.889038,12.574031,TOGLIATTI/CILIEGIE,0
7480,41.883038,12.573108,TOGLIATTI/NELUMBI,0
7481,41.883542,12.573421,TOGLIATTI/PERGOLATO,0
7482,41.881355,12.573026,TOGLIATTI/PLATANI,0
7483,41.881414,12.573301,TOGLIATTI/MELI,0
7484,41.877531,12.578774,ALESSANDRINO,0
7485,41.883025,12.563139,TOR DE' SCHIAVI/ROBINIE,0
7486,41.880892,12.563637,TOR DE' SCHIAVI/PLATANI,0
7487,41.844003,12.651249,GUIDO CARLI,0
7488,41.856725,12.627135,HEIDELBERG/TOR VERGATA,0
7489,41.880916,12.565294,GIUNCHIGLIE,0
7490,41.897286,12.545631,STAZIONE PRENESTINA,0
7491,41.880857,12.569819,PLATANI/AZALEE,0
7492,41.886037,12.566901,GERANI/RODODENDRI,0
7493,41.893725,12.674512,MAZZOLARI/LUTHULI,0
7494,41.895366,12.673153,MAZZOLARI/USAI,0
7495,41.898367,12.67072,MAZZOLARI/ROMERO,0
7496,41.895142,12.673161,MAZZOLARI/USAI,0
7497,41.893559,12.674451,MAZZOLARI/LUTHULI,0
7498,41.859356,12.457137,PURICELLI,0
7499,41.90126,12.567395,GROTTA DI GREGNA/COLLATINA,0
7500,41.902955,12.566814,GROTTA DI GREGNA/FLAUTO,0
7501,41.78105,12.352157,VILLAGGIO S. FRANCESCO,0
7502,41.90928,12.521713,LEGA LOMBARDA/PROVINCIE,1
7503,41.936537,12.42916,TRIONFALE/PINETA SACCHETTI,0
7504,41.935479,12.43155,TRIONFALE/UNIVERSITA' CATTOLICA SACRO CUORE,0
7505,41.935556,12.431821,TRIONFALE/SCOLOPI,0
7506,41.982949,12.407607,TRIONFALE/PICCININI,0
7507,41.910552,12.600491,RUSTICA/NAIDE,0
7508,41.971221,12.507736,RADICOFANI,0
7509,41.947202,12.467808,VIGNA STELLUTI/JACINI,0
7511,41.930378,12.401369,BARBATO/ORLANDO,0
7512,41.977577,12.423254,CASSIA/BARBARANO ROMANO,0
7513,41.979166,12.421222,CASSIA/MONTE PELOSO,0
7514,41.765391,12.475501,D'ARPE/PERRONE,0
7515,41.77144,12.467614,POLICLINICO CAMPUS BIOMEDICO (H),0
7516,41.765247,12.475692,D'ARPE/PERRONE,0
7517,41.829767,12.467568,AMERICA/TOLSTOI,0
7518,41.822015,12.459169,OCEANO PACIFICO/AVIGNONE,0
7519,41.826719,12.454583,OCEANO PACIFICO/EGEO,0
7520,41.821911,12.459027,OCEANO PACIFICO/AVIGNONE,0
7521,41.820221,12.349877,PORTUENSE/USINI,0
7522,41.751207,12.374708,WOLF FERRARI/CILEA,0
7523,41.7512,12.374965,WOLF FERRARI/CILEA,0
7524,41.917025,12.606547,DAMETA/NAIDE,0
7525,41.909918,12.519281,CATANIA/CREMONA,1
7526,41.910676,12.516448,CATANIA/LECCE,1
7527,41.910563,12.516598,CATANIA/FORLI',1
7528,41.909923,12.519004,CATANIA/PAVIA,1
7529,41.854316,12.571199,TOGLIATTI/TUSCOLANA,0
7530,41.857711,12.570934,TOGLIATTI/STATILIO OTTATO,0
7531,41.861448,12.569381,TOGLIATTI/MAZZOCCOLO,0
7532,41.857328,12.57085,TOGLIATTI/STATILIO OTTATO,0
7533,41.861773,12.569539,TOGLIATTI/MAZZOCCOLO,0
7534,41.800934,12.498451,TOR PAGNOTTA/ARCHETTA,0
