stop_I,lat,lon,name,city_center
3462,42.403182,-83.225202,GRAND RIVER & GLASTONBURY,0
3463,42.401778,-83.221753,GRAND RIVER & KENTFORD,0
3464,42.367537,-83.135471,GRAND RIVER & DUNDEE,0
3465,42.366722,-83.133419,GRAND RIVER & GREENWAY,0
3466,42.366114,-83.132846,GRAND RIVER & GREENWAY,0
3467,42.378817,-83.164194,GRAND RIVER & MENDOTA,0
3468,42.378817,-83.163656,GRAND RIVER & BIRWOOD,0
3469,42.377877,-83.162044,GRAND RIVER & GRIGGS,0
3470,42.377778,-83.161078,GRAND RIVER & ILENE,0
3471,42.375648,-83.156558,GRAND RIVER & INDIANA,0
3472,42.375711,-83.156057,GRAND RIVER & WISCONSIN,0
3473,42.374798,-83.154737,GRAND RIVER & OHIO,0
3474,42.374878,-83.154077,GRAND RIVER & CHERRYLAWN,0
3475,42.374064,-83.151902,CLOVERLAWN & GRAND RIVER,0
3476,42.374046,-83.151951,GRAND RIVER & CLOVERLAWN,0
3477,42.37333,-83.150925,OAKMAN & GRAND RIVER,0
3478,42.371298,-83.14599,GRAND RIVER & TURNER,0
3479,42.372515,-83.148164,GRAND RIVER & TURNER,0
3480,42.370975,-83.144426,GRAND RIVER & PRAIRIE,0
3481,42.370367,-83.143314,GRAND RIVER & PRAIRIE,0
3482,42.369999,-83.141714,GRAND RIVER & MONICA,0
3483,42.369391,-83.140993,GRAND RIVER & MONICA,0
3484,42.365934,-83.131819,GRAND RIVER & RAVENSWOOD,0
3485,42.364743,-83.128607,GRAND RIVER & BEVERLY,0
3486,42.364251,-83.128057,GRAND RIVER & HILLSBORO,0
3487,42.363498,-83.125517,GRAND RIVER & KIMBERLY,0
3488,42.363024,-83.124955,GRAND RIVER & FERNWOOD,0
3489,42.360032,-83.117664,GRAND RIVER & VANCOUVER,0
3490,42.360578,-83.118311,GRAND RIVER & VICKSBURG,0
3491,42.361904,-83.121584,GRAND RIVER & QUINCY,0
3492,42.361358,-83.121132,GRAND RIVER & MAPLEWOOD,0
3493,42.358886,-83.114794,GRAND RIVER & PACIFIC,0
3494,42.358635,-83.113744,GRAND RIVER & HOGARTH,0
3495,42.356566,-83.108773,GRAND RIVER & VINEWOOD,0
3496,42.355803,-83.105989,GRAND RIVER & ROOSEVELT,0
3497,42.355526,-83.10605,GRAND RIVER & ROOSEVELT,0
3498,42.336013,-83.057708,GRAND RIVER & 2ND,1
3499,42.335779,-83.056561,GRAND RIVER & ELIZABETH (nearside),1
3500,42.335332,-83.056281,GRAND RIVER & ELIZABETH,1
3501,42.335081,-83.055475,GRAND RIVER & 1ST,1
3502,42.334883,-83.05445,GRAND RIVER & CASS,1
3503,42.334933,-83.05114,CLIFFORD & WASHINGTON BOULEVARD,1
3504,42.329722,-83.046607,GRISWOLD & CONGRESS,1
3505,42.352157,-83.097442,GRAND RIVER & HUDSON,0
3506,42.352551,-83.097735,GRAND RIVER & LAWTON,0
3507,42.350786,-83.094426,GRAND RIVER & LORAINE,0
3508,42.350472,-83.092875,GRAND RIVER & LINWOOD,0
3509,42.350177,-83.092876,GRAND RIVER & LINWOOD,0
3510,42.348125,-83.087772,GRAND RIVER & 15TH,1
3511,42.347264,-83.085856,GRAND RIVER & FOREST,1
3512,42.343537,-83.07863,ROSA PARKS BLVD & SELDEN,1
3513,42.344198,-83.077139,GRAND RIVER & AVERY,1
3514,42.343885,-83.077091,GRAND RIVER & AVERY,1
3515,42.346484,-83.083133,GRAND RIVER & CANFIELD,1
3516,42.339046,-83.076085,ROSA PARKS BLVD & ASH,1
3517,42.345193,-83.079886,GRAND RIVER & ROSA PARKS,1
3518,42.344772,-83.079459,GRAND RIVER & 12TH,1
3519,42.343059,-83.073305,TRUMBULL & BRAINARD,1
3520,42.342172,-83.072672,GRAND RIVER & MARTIN LUTHER KING BL,1
3521,42.342719,-83.07333,GRAND RIVER & TRUMBULL,1
3522,42.342567,-83.07327,TRUMBULL & GRAND RIVER,1
3523,42.333636,-83.05091,WASHINGTON BLVD. &  GRAND RIVER,1
3524,42.414458,-83.257231,MC NICHOLS & LAHSER,0
3525,42.414317,-83.254003,MC NICHOLS & CHAPEL,0
3526,42.414684,-83.25278,MC NICHOLS & BENTLER,0
3527,42.414471,-83.248635,MC NICHOLS & TRINITY,0
3528,42.414694,-83.249051,MC NICHOLS & TRINITY,0
3529,42.414776,-83.247473,MC NICHOLS & PIERSON,0
3530,42.414571,-83.245737,MC NICHOLS & BRAILE,0
3531,42.414884,-83.243609,MC NICHOLS & FIELDING,0
3532,42.370075,-83.151441,OAKMAN & ALLEN,0
3533,42.360645,-83.124506,BEECHWOOD & MAPLEWOOD,0
3534,42.362409,-83.128719,BEECHWOOD & MARTINDALE,0
3535,42.362373,-83.127864,BEECHWOOD & CLARENDON,0
3536,42.361692,-83.126569,BEECHWOOD & FERNWOOD,0
3537,42.361566,-83.125641,BEECHWOOD & EDMONTON,0
3538,42.360869,-83.125043,BEECHWOOD & LINSDALE,0
3539,42.357871,-83.12281,BEECHWOOD & VANCOUVER,0
3540,42.3595,-83.123896,BEECHWOOD & SPOKANE,0
3541,42.358954,-83.123285,BEECHWOOD & IVANHOE,0
3542,42.357468,-83.122041,BEECHWOOD & OREGON,0
3543,42.360466,-83.111004,DEXTER & WHITNEY,0
3544,42.359491,-83.110664,DEXTER & HOGARTH,0
3545,42.355011,-83.110718,GRAND BLVD & JEFFERIES FWY,0
3546,42.358883,-83.10998,DEXTER & NORTHWESTERN,0
3547,42.357039,-83.108553,GRAND BLVD. & DEXTER,0
3548,42.364878,-83.114029,DEXTER & PHILADELPH,0
3549,42.362005,-83.111956,DEXTER & MONTGOMERY,0
3550,42.362426,-83.112505,DEXTER & VICKSBURG,0
3551,42.363535,-83.113017,DEXTER & VIRGINIA PARK,0
3552,42.363911,-83.113603,DEXTER & EUCLID,0
3553,42.360905,-83.111664,DEXTER & COLUMBUS,0
3554,42.358245,-83.10579,GRAND BLVD & WILDEMERE,0
3555,42.347227,-83.09409,WARREN & LAWTON,0
3556,42.347325,-83.094774,WARREN & LAWTON,0
3557,42.347959,-83.09305,WARREN & LORAINE,0
3558,42.348752,-83.089641,WARREN & GRAND RIVER,0
3559,42.348904,-83.08975,WARREN & GRAND RIVER,0
3560,42.349261,-83.088882,WARREN & 16TH,0
3561,42.347889,-83.084132,FOREST & WABASH,1
3562,42.33913,-83.062063,LEDYARD & 3RD,1
3563,42.338841,-83.059303,2ND & HENRY,1
3564,42.313665,-83.223921,HYATT HOTEL & FAIRLANE SHOPPING CEN,0
3565,42.321456,-83.218782,HUBBARD DR. & NORTHWOOD,0
3566,42.321412,-83.212945,HUBBARD DR & SOUTHFIELD,0
3567,42.321536,-83.216987,HUBBARD DR & AAA,0
3568,42.31661,-83.202724,MERCURY DRIVE & DRISCOLL,0
3569,42.314669,-83.201332,MICHIGAN & KORTE,0
3570,42.315161,-83.199439,MICHIGAN & ROSALIE,0
3571,42.314177,-83.202809,MICHIGAN & MERCURY DRIVE,0
3572,42.321824,-83.205057,HUBBARD DRIVE & PARK LANE BOULEVARD,0
3573,42.321833,-83.203176,HUBBARD DRIVE & MERCURY DRIVE,0
3574,42.321564,-83.203213,HUBBARD DRIVE & MERCURY DRIVE,0
3575,42.315653,-83.197852,MICHIGAN & HELEN,0
3576,42.318971,-83.195654,GREENFIELD & JEROME,0
3577,42.31915,-83.195337,GREENFIELD & JEROME,0
3578,42.321958,-83.195666,GREENFIELD & HUBBARD DRIVE,0
3579,42.32228,-83.195349,GREENFIELD & HUBBARD DRIVE,0
3580,42.32389,-83.19552,GREENFIELD & NORMANDALE,0
3581,42.324382,-83.195886,GREENFIELD & COLSON,0
3582,42.325312,-83.195532,GREENFIELD & PAYNE COURT,0
3583,42.332359,-83.196264,GREENFIELD & DONALD,0
